V1,V2,DOI,V3,V4,V5,C_ALPHAN,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V73_TR,V74_TR,V75_TR,V76,V77,V78,SEX,AGE,MARITAL,COHAB,EDUCYRS,DEGREE,AR_DEGR,AT_DEGR,AU_DEGR,BE_DEGR,BG_DEGR,CH_DEGR,CL_DEGR,CN_DEGR,CY_DEGR,CZ_DEGR,DE_DEGR,DK_DEGR,EE_DEGR,ES_DEGR,FI_DEGR,FR_DEGR,GB_DEGR,HR_DEGR,HU_DEGR,IL_DEGR,IS_DEGR,IT_DEGR,JP_DEGR,KR_DEGR,LT_DEGR,LV_DEGR,NO_DEGR,NZ_DEGR,PH_DEGR,PL_DEGR,PT_DEGR,RU_DEGR,SE_DEGR,SI_DEGR,SK_DEGR,TR_DEGR,TW_DEGR,UA_DEGR,US_DEGR,VE_DEGR,ZA_DEGR,WRKST,WRKHRS,ISCO88,WRKTYPE,NEMPLOY,WRKSUP,UNION,SPWRKST,SPISCO88,SPWRKTYP,AR_RINC,AT_RINC,AU_RINC,BE_RINC,BG_RINC,CH_RINC,CL_RINC,CN_RINC,CY_RINC,CZ_RINC,DE_RINC,DK_RINC,EE_RINC,ES_RINC,FI_RINC,FR_RINC,GB_RINC,HR_RINC,HU_RINC,IL_RINC,IS_RINC,IT_RINC,JP_RINC,KR_RINC,LT_RINC,LV_RINC,NO_RINC,NZ_RINC,PH_RINC,PL_RINC,PT_RINC,RU_RINC,SE_RINC,SI_RINC,SK_RINC,TR_RINC,TW_RINC,UA_RINC,US_RINC,VE_RINC,ZA_RINC,AR_INC,AT_INC,AU_INC,BE_INC,BG_INC,CH_INC,CL_INC,CN_INC,CY_INC,CZ_INC,DE_INC,DK_INC,EE_INC,ES_INC,FI_INC,FR_INC,GB_INC,HR_INC,HU_INC,IL_INC,IS_INC,IT_INC,JP_INC,KR_INC,LT_INC,LV_INC,NO_INC,NZ_INC,PH_INC,PL_INC,PT_INC,RU_INC,SE_INC,SI_INC,SK_INC,TR_INC,TW_INC,UA_INC,US_INC,VE_INC,ZA_INC,HOMPOP,HHCYCLE,PARTY_LR,AR_PRTY,AT_PRTY,AU_PRTY,BE_PRTY,BG_PRTY,CH_PRTY,CL_PRTY,CN_PRTY,CY_PRTY,CZ_PRTY,DE_PRTY,DK_PRTY,EE_PRTY,ES_PRTY,FI_PRTY,FR_PRTY,GB_PRTY,HR_PRTY,HU_PRTY,IL_PRTY,IS_PRTY,IT_PRTY,JP_PRTY,KR_PRTY,LT_PRTY,LV_PRTY,NO_PRTY,NZ_PRTY,PH_PRTY,PL_PRTY,PT_PRTY,RU_PRTY,SE_PRTY,SI_PRTY,SK_PRTY,TR_PRTY,TW_PRTY,UA_PRTY,US_PRTY,VE_PRTY,ZA_PRTY,VOTE_LE,RELIG,RELIGGRP,ATTEND,TOPBOT,AR_REG,AT_REG,AU_REG,BE_REG,BG_REG,CH_REG,CL_REG,CN_REG,CY_REG,CZ_REG,DE_REG,DK_REG,EE_REG,ES_REG,FI_REG,FR_REG,GB_REG,HR_REG,HU_REG,IL_REG,IS_REG,IT_REG,JP_REG,KR_REG,LT_REG,LV_REG,NO_REG,NZ_REG,PH_REG,PL_REG,PT_REG,RU_REG,SE_REG,SI_REG,SK_REG,TR_REG,TW_REG,UA_REG,US_REG,VE_REG,ZA_REG,AR_SIZE,AT_SIZE,AU_SIZE,BE_SIZE,BG_SIZE,CH_SIZE,CL_SIZE,CN_SIZE,CY_SIZE,CZ_SIZE,DE_SIZE,DK_SIZE,EE_SIZE,ES_SIZE,FI_SIZE,FR_SIZE,GB_SIZE,HR_SIZE,HU_SIZE,IL_SIZE,IT_SIZE,JP_SIZE,KR_SIZE,LT_SIZE,LV_SIZE,NO_SIZE,NZ_SIZE,PH_SIZE,PL_SIZE,PT_SIZE,RU_SIZE,SE_SIZE,SI_SIZE,SK_SIZE,TR_SIZE,TW_SIZE,UA_SIZE,US_SIZE,VE_SIZE,ZA_SIZE,URBRURAL,ETHNIC,MODE,SUBSCASE,WEIGHT
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,24,156,156,CN,1,1,2,1,1,1,1,8,2,4,8,4,4,4,2,2,48000.0,60000.0,100000,30000.0,900000.0,40000.0,60000.0,100000,50000,900000.0,1,2,2,4,2,4,2,2,2,2,8,2,5,9,1,3,2,8,4,1,1,2,3,2,3,6210,0,8,0,2,1,3227,2,9162,3,99999,99999,0,0,0,0,2,2,2,0,0,0,2,0,2,2,42,1,0,5,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0,9162,2,0,1,1,1,5149,2,999990,999990,999990,999990,999990,999990,9999990,21600,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,39600,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,6,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,24,40,40,AT,4,3,2,2,1,4,5,5,5,5,4,5,4,4,2,2,5000.0,8000.0,1800,1400.0,12000.0,5000.0,4000.0,2000,1500,5000.0,2,4,3,3,3,4,5,4,3,3,3,3,6,4,3,2,3,2,2,1,1,2,3,5,1,9998,2,5,0,4,1,3100,1,3430,0,99998,99998,99,96,1,1,1,1,1,0,0,0,1,1,1,1,55,1,0,10,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,3430,1,0,2,9,8,4120,9,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,2,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,21,0,0.9060490115590178
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,24,152,152,CL,1,2,4,3,4,3,5,5,5,5,5,3,2,2,2,3,500000.0,6000000.0,500000,400000.0,5000000.0,300000.0,1000000.0,300000,500000,1000000.0,5,2,2,2,4,1,3,4,4,3,3,2,1,8,7,2,4,1,2,2,2,1,1,4,3,6111,9,9,9999,3,3,6111,4,9211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,1,0,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48.0,9211,4,1,2,3,1,6111,4,999990,999990,999990,999990,999990,999990,750000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,750000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,11,1,0.8409698256608831
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,25,40,40,AT,4,4,3,2,1,4,5,5,4,4,4,5,5,5,2,2,6000.0,8000.0,2000,2000.0,12000.0,6000.0,4000.0,2000,1800,4000.0,3,8,8,8,2,4,5,5,3,3,3,3,5,5,2,2,2,2,2,1,1,2,2,4,1,9998,1,8,9998,5,1,5200,3,5200,0,99998,99998,99,99,4,4,1,1,1,0,0,0,2,1,1,2,30,5,2,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,5200,3,0,2,9,0,0,0,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99,99,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95.0,21,0,1.5526360198079212
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,25,156,156,CN,1,2,2,2,2,2,5,5,5,5,5,2,2,2,2,1,36000.0,200000.0,200000,15000.0,300000.0,50000.0,200000.0,150000,100000,200000.0,2,2,2,4,2,5,1,1,2,2,2,2,1,6,2,2,2,2,2,2,2,1,1,4,3,6210,0,3,6210,1,9,5121,4,2230,1,15601,2,0,0,0,0,2,2,2,0,0,0,2,0,2,2,43,1,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.0,2230,4,1,1,3,1,5169,4,999990,999990,999990,999990,999990,999990,9999990,7000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,13000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,25,100,100,BG,1,1,1,1,3,1,1,8,8,8,8,1,1,1,1,1,-98.0,-98.0,-98,-98.0,-98.0,-98.0,-98.0,-98,-98,-98.0,1,1,1,1,5,1,5,5,3,3,3,3,1,5,3,8,8,8,8,8,8,8,1,4,2,9212,1,2,6112,3,2,6112,3,6112,1,99998,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,5,2,11,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,6112,0,9995,0,2,9,0,0,999990,999990,999990,999990,146,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,690,6,8,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,1.1145511520144893
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,25,32,32,AR,5,3,2,2,4,2,5,5,5,5,5,5,5,5,2,6,3000.0,1000.0,2000,2000.0,7000.0,3500.0,1000.0,3000,3000,200.0,2,2,4,4,2,3,2,2,2,4,3,1,5,5,9,2,1,3,3,2,1,6,2,4,1,2451,1,3,2411,9,7,0,0,0,4,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,2,18,5,2,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0,0,0,0,3,0,0,0,0,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999997,999990,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,9,7,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.0,12,0,1.0
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,25,152,152,CL,2,4,3,1,2,2,4,5,5,5,5,2,4,4,2,3,2000000.0,10000000.0,400000,170000.0,4000000.0,1200000.0,5000000.0,400000,250000,2000000.0,1,2,2,4,2,4,4,4,2,2,2,2,4,5,2,2,2,2,2,2,2,2,1,3,8,6111,2,5,0,4,3,6111,4,6111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,1,0,4,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20.0,6111,4,9995,2,3,0,0,0,999990,999990,999990,999990,999990,999990,122000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,122000,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,1,1,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,3,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,11,1,0.8409698256608831
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,26,100,100,BG,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,-98.0,1000.0,200,300.0,-98.0,-98.0,-98.0,400,500,-98.0,1,1,2,4,5,1,5,5,8,4,4,8,5,5,1,1,2,1,1,1,1,1,1,3,9,9212,1,2,9211,5,2,5123,5,7413,2,99998,99998,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,1,0,11,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60.0,7413,3,9995,2,2,1,1315,0,999990,999990,999990,999990,999999,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,300,4,4,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19.0,11,0,0.664228851008635
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,26,156,156,CN,2,2,1,2,2,1,1,2,3,3,8,4,4,4,2,2,30000.0,100000.0,100000,40000.0,500000.0,12000.0,100000.0,50000,50000,20000.0,4,2,2,2,8,4,8,8,2,2,2,2,1,1,3,8,8,2,2,2,2,1,1,4,3,6210,0,3,6210,1,3,5123,4,5123,1,99999,99999,0,0,0,0,2,2,2,0,0,0,2,0,9,2,28,1,0,8,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77.0,5123,4,1,2,3,1,6210,3,999990,999990,999990,999990,999990,999990,9999990,12000,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,12000,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23.0,10,0,0.3372733415599282
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,26,40,40,AT,5,5,3,2,1,3,5,5,4,4,4,4,3,3,2,2,8000.0,12000.0,2000,1600.0,20000.0,6000.0,4000.0,2000,1800,4000.0,2,8,8,8,2,4,5,5,3,3,2,3,6,5,3,2,3,3,2,1,1,2,2,4,1,9998,1,8,9998,5,1,9998,3,9999,0,99998,99998,99,99,99,99,2,1,1,0,0,0,2,1,1,1,26,5,2,11,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.0,9999,3,0,2,9,0,0,0,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,2,5,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99,99,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95.0,21,0,1.1346150144749731
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,26,152,152,CL,2,2,2,2,4,2,2,5,5,5,5,5,2,4,2,1,7000000.0,12000000.0,160,150000.0,5000000.0,7000000.0,1000000.0,500000,500000,1000000.0,1,5,2,2,1,8,1,1,4,4,3,3,5,5,2,1,3,3,1,2,2,2,2,4,2,9999,1,2,2320,6,1,4115,3,9132,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,43,4,2,15,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45.0,9132,3,0,2,3,0,0,0,999990,999990,999990,999990,999990,999990,250000,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999998,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,4,10,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,960,11,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,11,1,0.8569692515951686
5400,4.0.0 (2017-05-23),doi:10.4232/1.12777,27,40,40,AT,5,5,2,1,1,2,4,5,5,4,5,5,4,4,2,3,7000.0,9000.0,2200,1800.0,20000.0,7000.0,4000.0,2200,2000,4000.0,8,8,8,8,8,8,5,5,8,8,8,8,7,6,9,8,8,3,3,1,1,3,3,5,8,0,8,8,9998,6,2,9998,2,9998,0,99998,99998,99,99,99,98,1,1,1,0,0,0,1,1,1,2,30,1,0,13,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0,9998,2,0,2,9,1,2300,9,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,999999,999990,999990,999990,999990,9999990,9999990,999990,999990,999990,9999990,999990,999990,999990,999990,999990,999990,9999990,999990,9999990,999990,99999990,99999990,999990,999990,99999990,999990,999990,999990,999990,999990,999990,999990,999990,999990,9999990,999990,999990,999990,999990,3,6,9,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,999,99,99,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0,21,0,1.2068520153965447
