cog_economic_conservatism,cog_economic_nationalism,cog_nat_autarchy,cog_nationalism,cog_net_autarky,country,country_year,distyear,export_growth,fdi_inflow,fdi_outflow,import_shock,import_shock_all,import_shock_eu,import_shock_eu12,import_shock_eu15,in_share_finance_business,in_share_foreign_born,in_share_high_skill,in_share_high_tech,in_share_low_medium_tech,in_share_low_skill,in_share_medium_skill,in_share_primary_sector,in_share_services,in_stock_foreign_born,instrument_exch_rate_lag1,instrument_exch_rate_lag2,instrument_for_shock,instrument_for_shock_all,instrument_other_high_income,liberal_right,median_nat_autarchy,median_nationalism,nuts2,nuts2_year,pro_trade_left,protectionist_left,protectionist_left_proper,protectionist_right,radical_right,year
0.3904288997875946,0.8862904959693659,1.1057357642231396,0.9882748485424688,0.4361243251823869,Germany,95.0,DE25_nYrnberg-sYd 2002,1.1526983976364136,0.5442254543304443,0.41613316535949707,0.03477069362998009,0.13458016514778137,0.5424671769142151,0.21629808843135834,0.32616907358169556,3.5999999046325684,0.08876533806324005,23.100000381469727,2.9000000953674316,2.5999999046325684,21.700000762939453,55.099998474121094,5.5,34.0,1053051.0,0.4105556309223175,0.37339866161346436,-0.007351468782871962,-3.6476938724517822,4.126489162445068,0.42091703414917,0.580127672247855,0.6252809481629162,DE2,575.0,0.0455835238099098,0.0106088630855083,0.0106088630855083,0.5112794190645217,0.0,2002.0
0.3406972691385979,0.7904680148421334,1.1550134014964664,0.9784466023061036,0.10289938819379735,Germany,91.0,DEB1_koblenz 1998,0.48405173420906067,0.2489759922027588,0.8830666542053223,0.03967418521642685,0.6125760674476624,0.3192448318004608,0.13571107387542725,0.18353375792503357,3.4000000953674316,0.07017768919467926,20.899999618530273,3.299999952316284,3.0,22.0,57.099998474121094,3.5999999046325684,39.70000076293945,275508.0,0.33137309551239014,0.33194828033447266,0.4723784029483795,1.2996629476547241,2.063595771789551,0.47773158922791437,0.7351743260761001,0.9625262883236427,DEB,751.0,0.0,0.0422681570053101,0.0422681570053101,0.462351560592651,0.0,1998.0
0.4650662226201529,0.9912500882303158,1.2651588681453028,1.4037934131133725,0.284723113618727,Germany,98.0,DEA2_dYren 2005,2.2693188190460205,0.2229401022195816,0.5599549412727356,0.19537052512168884,1.3068817853927612,0.7897279262542725,-0.057828571647405624,0.847556471824646,3.700000047683716,0.10621494054794312,19.299999237060547,2.5999999046325684,1.7000000476837158,21.700000762939453,59.0,3.5999999046325684,36.70000076293945,1886303.0,0.4505891501903534,0.4404289722442627,1.0047767162322998,3.9830002784729004,22.704727172851562,0.428365737199783,0.820207161423828,0.9603426298144412,DEA,738.0,0.0295625068247318,0.042956780642271,0.042956780642271,0.4873850867152213,0.0117298951372504,2005.0
1.0097824583417254,0.5211967561353206,1.3242831095242422,2.232150642587024,-0.04636008056434444,Germany,87.0,DED4_glauchau 1994,-0.6969659924507141,0.024979598820209503,0.1219148337841034,0.0458383671939373,-1.1321321725845337,-1.0750542879104614,0.04938507080078125,-1.1244393587112427,2.200000047683716,0.013275502249598503,31.700000762939453,2.5,1.399999976158142,6.300000190734863,62.0,4.199999809265137,38.5,61169.0,0.18715360760688782,0.18048888444900513,0.18773585557937622,0.5807348489761353,1.1413795948028564,0.5551806688308719,2.450963216038352,3.4494809142875766,DED,787.0,0.0,0.0,0.0,0.44481930136680603,0.0,1994.0
-0.3931889149272305,-0.013097677828550192,0.5299414551582434,0.5239979642062514,0.12944657616292288,Greece,103.0,EL43_dept. of lasithion 1990,0.7538654804229736,0.07621140778064728,-0.000331344548612833,0.0070740231312811375,1.173726201057434,0.9036785960197449,0.0388416051864624,0.8648369908332825,4.199999809265137,0.06801173835992813,14.5,1.2999999523162842,6.5,57.20000076293945,28.299999237060547,34.20000076293945,51.0,40424.0,0.16024984419345856,0.17267750203609467,,,0.9030585885047913,0.057091947644949,0.0,0.0,EL43,923.0,0.0,0.541628003120422,0.541628003120422,0.3872979616280642,0.0,1990.0
0.5681266860248099,-0.24597221917827397,-0.04493014886687273,0.6116283188168562,-0.8031112637066053,Greece,113.0,EL51_evros 2000,0.10629449784755707,0.06413557380437851,0.10581012815237045,0.015149589627981186,0.15698973834514618,0.0389503538608551,0.006112311035394669,0.032838042825460434,,0.024945566430687904,,,,,,,,15146.0,0.25664541125297546,0.24782313406467438,1.9023115634918213,11.822769165039062,25.849254608154297,0.9123632337432362,0.13533677949685452,0.08228701825869189,EL51,953.0,0.0,0.0787715166807175,0.0787715166807175,0.0,0.0,2000.0
-0.10512207343646587,0.31650178622200426,0.7000910120269435,0.6921172004788938,0.17097919872271267,Greece,103.0,EL64_dept. of fthiotis 1990,1.647171974182129,0.19290249049663544,-0.0008519728435203433,0.0015660641947761178,3.9074294567108154,3.0805647373199463,0.13209176063537598,2.9484729766845703,,0.07058572769165039,,,,,,,,39397.0,0.4152657985687256,0.4474165141582489,,,5.2744269371032715,0.0810825228691101,1.4969927417812743,1.483727817186225,EL64,1083.0,0.0,0.389987260103226,0.389987260103226,0.5158721129409971,0.0,1990.0
0.8365056574336618,-0.7569109402854728,-0.7258376759319782,-0.0028345395500857947,-1.0000786197976075,Greece,109.0,EL51_dept. of xanthi 1996,-0.16583101451396942,0.0660514086484909,0.0005775198224000633,0.00887847039848566,0.09049449115991592,0.16523411870002747,0.04612697288393974,0.11910714209079742,,0.024945566430687904,,,,,,,,15146.0,0.23267388343811035,0.2374953180551529,1.1632742881774902,8.081140518188477,52.92900085449219,0.52198400720954,-0.4531227648398729,-0.43483870223716337,EL51,949.0,0.361025303602219,0.0582303777337074,0.0582303777337074,0.0378966815769672,0.0,1996.0
-0.3509900215579568,-0.3786000342661213,0.6742979155364996,0.24426575936354955,-0.013213469333231007,Greece,102.0,EL64_dept. of beotia 1989_2,,0.2446657121181488,0.0008726184605620801,,,,,,,0.07058572769165039,,,,,,,,39397.0,0.4474165141582489,,,,,0.0,0.10814484964550464,-0.04889877314586588,EL64,1082.0,0.534891098737717,0.0,0.0,0.452451109886169,0.0,1989.0
0.3455861006327222,0.45888964689927875,0.1221975605165533,0.22558303944930932,-0.324934115284482,Ireland,130.0,IE02_kildare north 1997,2.785909652709961,1.986224889755249,0.6448160409927368,0.0032060917001217604,0.568996250629425,0.6729475259780884,0.02005891501903534,0.6528885960578918,11.100000381469727,0.07173746079206467,24.100000381469727,7.800000190734863,10.899999618530273,39.79999923706055,36.20000076293945,7.0,65.5999984741211,190886.0,0.17172977328300476,0.16816581785678864,3.7089695930480957,-4.403068542480469,67.88206481933594,0.538539941393808,0.4381157429550584,0.4117854175979807,IE02,2040.0,0.0879729901898331,0.0446872213020767,0.0446872213020767,0.3287998471142821,0.0,1997.0
